,Year, Month, Day,     Extent
0,YYYY,    MM,  DD, 10^6 sq km
2688,1990,    09,  11,     17.986
2689,1990,    09,  12,     18.014
2690,1990,    09,  13,     18.002
2691,1990,    09,  14,     18.060
2692,1990,    09,  15,     18.075
2693,1990,    09,  16,     18.081
2694,1990,    09,  17,     18.132
2695,1990,    09,  18,     18.260
2696,1990,    09,  19,     18.265
2697,1990,    09,  20,     18.201
2698,1990,    09,  21,     18.219
2699,1990,    09,  22,     18.233
2700,1990,    09,  23,     18.222
2701,1990,    09,  24,     18.265
2702,1990,    09,  25,     18.294
2703,1990,    09,  26,     18.303
2704,1990,    09,  27,     18.336
2705,1990,    09,  28,     18.324
2706,1990,    09,  29,     18.367
2707,1990,    09,  30,     18.379
2708,1990,    10,  01,     18.322
2709,1990,    10,  02,     18.291
2710,1990,    10,  03,     18.295
2711,1990,    10,  04,     18.199
2712,1990,    10,  05,     18.228
2713,1990,    10,  06,     18.207
2714,1990,    10,  07,     18.179
2715,1990,    10,  08,     18.255
2716,1990,    10,  09,     18.221
2717,1990,    10,  10,     18.256
2718,1990,    10,  11,     18.218
2719,1990,    10,  12,     18.197
2720,1990,    10,  13,     18.264
2721,1990,    10,  14,     18.146
2722,1990,    10,  15,     18.094
2723,1990,    10,  16,     18.071
2724,1990,    10,  17,     18.182
2725,1990,    10,  18,     18.127
2726,1990,    10,  19,     18.047
2727,1990,    10,  20,     18.002
2728,1990,    10,  21,     17.955
2729,1990,    10,  22,     17.807
2730,1990,    10,  23,     17.700
2731,1990,    10,  24,     17.656
2732,1990,    10,  25,     17.628
2733,1990,    10,  26,     17.564
2734,1990,    10,  27,     17.432
2735,1990,    10,  28,     17.301
2736,1990,    10,  29,     17.199
2737,1990,    10,  30,     17.190
2738,1990,    10,  31,     17.072
2739,1990,    11,  01,     17.005
2740,1990,    11,  02,     16.894
2741,1990,    11,  03,     16.811
2742,1990,    11,  04,     16.778
2743,1990,    11,  05,     16.672
2744,1990,    11,  06,     16.657
2745,1990,    11,  07,     16.589
2746,1990,    11,  08,     16.522
2747,1990,    11,  09,     16.450
2748,1990,    11,  10,     16.393
2749,1990,    11,  11,     16.317
2750,1990,    11,  12,     16.257
2751,1990,    11,  13,     16.072
2752,1990,    11,  14,     15.925
2753,1990,    11,  15,     15.908
2754,1990,    11,  16,     15.773
2755,1990,    11,  17,     15.630
2756,1990,    11,  18,     15.434
2757,1990,    11,  19,     15.239
2758,1990,    11,  20,     15.111
2759,1990,    11,  21,     14.881
2760,1990,    11,  22,     14.688
2761,1990,    11,  23,     14.474
2762,1990,    11,  24,     14.262
2763,1990,    11,  25,     14.041
2764,1990,    11,  26,     13.833
2765,1990,    11,  27,     13.657
2766,1990,    11,  28,     13.452
2767,1990,    11,  29,     13.264
2768,1990,    11,  30,     13.060
2769,1990,    12,  01,     12.892
2770,1990,    12,  02,     12.715
2771,1990,    12,  03,     12.546
2772,1990,    12,  04,     12.374
2773,1990,    12,  05,     12.126
2774,1990,    12,  06,     11.939
2775,1990,    12,  07,     11.808
2776,1990,    12,  08,     11.581
2777,1990,    12,  09,     11.400
2778,1990,    12,  10,     11.248
2779,1990,    12,  11,     10.999
2780,1990,    12,  12,     10.725
2781,1990,    12,  13,     10.548
2782,1990,    12,  14,     10.284
2783,1990,    12,  15,      9.983
2784,1990,    12,  16,      9.671
2785,1990,    12,  17,      9.543
2786,1990,    12,  18,      9.391
2787,1990,    12,  19,      9.191
2788,1990,    12,  20,      8.988
2789,1990,    12,  21,      8.823
2790,1990,    12,  22,      8.701
2791,1990,    12,  23,      8.564
2792,1990,    12,  24,      8.375
2793,1990,    12,  25,      8.207
2794,1990,    12,  26,      8.061
2795,1990,    12,  27,      7.916
2796,1990,    12,  28,      7.815
2797,1990,    12,  29,      7.592
2798,1990,    12,  30,      7.350
2799,1990,    12,  31,      7.203
2800,1991,    01,  01,      7.095
2801,1991,    01,  02,      6.928
2802,1991,    01,  03,      6.795
2803,1991,    01,  04,      6.684
2804,1991,    01,  05,      6.519
2805,1991,    01,  06,      6.336
2806,1991,    01,  07,      6.216
2807,1991,    01,  08,      6.127
2808,1991,    01,  09,      5.993
2809,1991,    01,  10,      5.900
2810,1991,    01,  11,      5.730
2811,1991,    01,  12,      5.679
2812,1991,    01,  13,      5.525
2813,1991,    01,  14,      5.363
2814,1991,    01,  15,      5.215
2815,1991,    01,  16,      5.159
2816,1991,    01,  17,      5.154
2817,1991,    01,  18,      5.014
2818,1991,    01,  19,      4.905
2819,1991,    01,  20,      4.871
2820,1991,    01,  21,      4.743
2821,1991,    01,  22,      4.677
2822,1991,    01,  23,      4.595
2823,1991,    01,  24,      4.545
2824,1991,    01,  25,      4.471
2825,1991,    01,  26,      4.442
2826,1991,    01,  27,      4.316
2827,1991,    01,  28,      4.232
2828,1991,    01,  29,      4.177
2829,1991,    01,  30,      4.078
2830,1991,    01,  31,      4.002
2831,1991,    02,  01,      3.970
2832,1991,    02,  02,      3.907
2833,1991,    02,  03,      3.803
2834,1991,    02,  04,      3.768
2835,1991,    02,  05,      3.654
2836,1991,    02,  06,      3.497
2837,1991,    02,  07,      3.428
2838,1991,    02,  08,      3.408
2839,1991,    02,  09,      3.367
2840,1991,    02,  10,      3.304
2841,1991,    02,  11,      3.285
2842,1991,    02,  12,      3.235
2843,1991,    02,  13,      3.185
2844,1991,    02,  14,      3.124
2845,1991,    02,  15,      3.092
2846,1991,    02,  16,      3.093
2847,1991,    02,  17,      3.093
2848,1991,    02,  18,      3.105
2849,1991,    02,  19,      2.985
2850,1991,    02,  20,      2.887
2851,1991,    02,  21,      2.799
2852,1991,    02,  22,      2.765
2853,1991,    02,  23,      2.730
2854,1991,    02,  24,      2.704
2855,1991,    02,  25,      2.628
2856,1991,    02,  26,      2.563
2857,1991,    02,  27,      2.554
2858,1991,    02,  28,      2.578
2859,1991,    03,  01,      2.575
2860,1991,    03,  02,      2.595
2861,1991,    03,  03,      2.631
2862,1991,    03,  04,      2.677
2863,1991,    03,  05,      2.686
2864,1991,    03,  06,      2.723
2865,1991,    03,  07,      2.748
2866,1991,    03,  08,      2.845
2867,1991,    03,  09,      2.911
2868,1991,    03,  10,      2.971
2869,1991,    03,  11,      3.051
2870,1991,    03,  12,      3.207
2871,1991,    03,  13,      3.273
2872,1991,    03,  14,      3.415
2873,1991,    03,  15,      3.571
2874,1991,    03,  16,      3.655
2875,1991,    03,  17,      3.733
2876,1991,    03,  18,      3.896
2877,1991,    03,  19,      4.056
2878,1991,    03,  20,      4.152
2879,1991,    03,  21,      4.300
2880,1991,    03,  22,      4.394
2881,1991,    03,  23,      4.558
2882,1991,    03,  24,      4.725
2883,1991,    03,  25,      4.913
2884,1991,    03,  26,      5.091
2885,1991,    03,  27,      5.139
2886,1991,    03,  28,      5.225
2887,1991,    03,  29,      5.329
2888,1991,    03,  30,      5.461
2889,1991,    03,  31,      5.506
2890,1991,    04,  01,      5.558
2891,1991,    04,  02,      5.668
2892,1991,    04,  03,      5.818
2893,1991,    04,  04,      5.954
2894,1991,    04,  05,      6.045
2895,1991,    04,  06,      6.140
2896,1991,    04,  07,      6.223
2897,1991,    04,  08,      6.334
2898,1991,    04,  09,      6.554
2899,1991,    04,  10,      6.591
2900,1991,    04,  11,      6.675
2901,1991,    04,  12,      6.740
2902,1991,    04,  13,      6.864
2903,1991,    04,  14,      6.991
2904,1991,    04,  15,      7.067
2905,1991,    04,  16,      7.085
2906,1991,    04,  17,      7.153
2907,1991,    04,  18,      7.269
2908,1991,    04,  19,      7.360
2909,1991,    04,  20,      7.421
2910,1991,    04,  21,      7.562
2911,1991,    04,  22,      7.634
2912,1991,    04,  23,      7.695
2913,1991,    04,  24,      7.829
2914,1991,    04,  25,      7.924
2915,1991,    04,  26,      8.009
2916,1991,    04,  27,      8.153
2917,1991,    04,  28,      8.307
2918,1991,    04,  29,      8.386
2919,1991,    04,  30,      8.595
2920,1991,    05,  01,      8.692
2921,1991,    05,  02,      8.844
2922,1991,    05,  03,      8.926
2923,1991,    05,  04,      9.023
2924,1991,    05,  05,      9.148
2925,1991,    05,  06,      9.240
2926,1991,    05,  07,      9.307
2927,1991,    05,  08,      9.412
2928,1991,    05,  09,      9.574
2929,1991,    05,  10,      9.681
2930,1991,    05,  11,      9.780
2931,1991,    05,  12,      9.964
2932,1991,    05,  13,     10.071
2933,1991,    05,  14,     10.165
2934,1991,    05,  15,     10.297
2935,1991,    05,  16,     10.436
2936,1991,    05,  17,     10.588
2937,1991,    05,  18,     10.652
2938,1991,    05,  19,     10.752
2939,1991,    05,  20,     10.790
2940,1991,    05,  21,     10.867
2941,1991,    05,  22,     10.897
2942,1991,    05,  23,     10.931
2943,1991,    05,  24,     11.026
2944,1991,    05,  25,     11.130
2945,1991,    05,  26,     11.206
2946,1991,    05,  27,     11.289
2947,1991,    05,  28,     11.346
2948,1991,    05,  29,     11.413
2949,1991,    05,  30,     11.542
2950,1991,    05,  31,     11.674
2951,1991,    06,  01,     11.697
2952,1991,    06,  02,     11.727
2953,1991,    06,  03,     11.866
2954,1991,    06,  04,     11.950
2955,1991,    06,  05,     12.119
2956,1991,    06,  06,     12.159
2957,1991,    06,  07,     12.290
2958,1991,    06,  08,     12.404
2959,1991,    06,  09,     12.592
2960,1991,    06,  10,     12.686
2961,1991,    06,  11,     12.825
2962,1991,    06,  12,     12.831
2963,1991,    06,  13,     12.886
2964,1991,    06,  14,     12.965
2965,1991,    06,  15,     13.070
2966,1991,    06,  16,     13.139
2967,1991,    06,  17,     13.180
2968,1991,    06,  18,     13.163
2969,1991,    06,  19,     13.290
2970,1991,    06,  20,     13.368
2971,1991,    06,  21,     13.522
2972,1991,    06,  22,     13.692
2973,1991,    06,  23,     13.773
2974,1991,    06,  24,     13.879
2975,1991,    06,  25,     14.006
2976,1991,    06,  26,     14.091
2977,1991,    06,  27,     14.154
2978,1991,    06,  28,     14.155
2979,1991,    06,  29,     14.223
2980,1991,    06,  30,     14.268
2981,1991,    07,  01,     14.418
2982,1991,    07,  02,     14.423
2983,1991,    07,  03,     14.452
2984,1991,    07,  04,     14.472
2985,1991,    07,  05,     14.599
2986,1991,    07,  06,     14.612
2987,1991,    07,  07,     14.705
2988,1991,    07,  08,     14.789
2989,1991,    07,  09,     14.858
2990,1991,    07,  10,     14.974
2991,1991,    07,  11,     15.011
2992,1991,    07,  12,     15.061
2993,1991,    07,  13,     15.122
2994,1991,    07,  14,     15.198
2995,1991,    07,  15,     15.329
2996,1991,    07,  16,     15.451
2997,1991,    07,  17,     15.546
2998,1991,    07,  18,     15.630
2999,1991,    07,  19,     15.826
3000,1991,    07,  20,     15.963
3001,1991,    07,  21,     16.158
3002,1991,    07,  22,     16.377
3003,1991,    07,  23,     16.446
3004,1991,    07,  24,     16.440
3005,1991,    07,  25,     16.463
3006,1991,    07,  26,     16.482
3007,1991,    07,  27,     16.562
3008,1991,    07,  28,     16.546
3009,1991,    07,  29,     16.632
3010,1991,    07,  30,     16.744
3011,1991,    07,  31,     16.774
3012,1991,    08,  01,     16.878
3013,1991,    08,  02,     16.990
3014,1991,    08,  03,     16.967
3015,1991,    08,  04,     17.031
3016,1991,    08,  05,     17.140
3017,1991,    08,  06,     17.243
3018,1991,    08,  07,     17.453
3019,1991,    08,  08,     17.543
3020,1991,    08,  09,     17.704
3021,1991,    08,  10,     17.815
3022,1991,    08,  11,     17.897
3023,1991,    08,  12,     17.864
3024,1991,    08,  13,     17.888
3025,1991,    08,  14,     17.926
3026,1991,    08,  15,     18.101
3027,1991,    08,  16,     18.038
3028,1991,    08,  17,     18.032
3029,1991,    08,  18,     17.901
3030,1991,    08,  19,     17.797
3031,1991,    08,  20,     17.783
3032,1991,    08,  21,     17.824
3033,1991,    08,  22,     17.925
3034,1991,    08,  23,     17.838
3035,1991,    08,  24,     17.781
3036,1991,    08,  25,     17.825
3037,1991,    08,  26,     17.855
3038,1991,    08,  27,     17.936
3039,1991,    08,  28,     17.988
3040,1991,    08,  29,     18.111
3041,1991,    08,  30,     18.153
3042,1991,    08,  31,     18.061
3043,1991,    09,  01,     17.969
3044,1991,    09,  02,     17.849
3045,1991,    09,  03,     17.853
3046,1991,    09,  04,     17.962
3047,1991,    09,  05,     17.908
3048,1991,    09,  06,     17.919
3049,1991,    09,  07,     18.141
3050,1991,    09,  08,     18.224
3051,1991,    09,  09,     18.242
3052,1991,    09,  10,     18.301
3053,1991,    09,  11,     18.303
3054,1991,    09,  12,     18.319
3055,1991,    09,  13,     18.292
3056,1991,    09,  14,     18.332
3057,1991,    09,  15,     18.322
3058,1991,    09,  16,     18.278
3059,1991,    09,  17,     18.264
3060,1991,    09,  18,     18.294
3061,1991,    09,  19,     18.366
3062,1991,    09,  20,     18.413
3063,1991,    09,  21,     18.473
3064,1991,    09,  22,     18.539
3065,1991,    09,  23,     18.523
3066,1991,    09,  24,     18.555
3067,1991,    09,  25,     18.525
3068,1991,    09,  26,     18.608
3069,1991,    09,  27,     18.661
3070,1991,    09,  28,     18.629
3071,1991,    09,  29,     18.643
3072,1991,    09,  30,     18.671
3073,1991,    10,  01,     18.554
3074,1991,    10,  02,     18.515
3075,1991,    10,  03,     18.481
3076,1991,    10,  04,     18.392
3077,1991,    10,  05,     18.320
3078,1991,    10,  06,     18.382
3079,1991,    10,  07,     18.466
3080,1991,    10,  08,     18.405
3081,1991,    10,  09,     18.484
3082,1991,    10,  10,     18.398
3083,1991,    10,  11,     18.319
3084,1991,    10,  12,     18.247
3085,1991,    10,  13,     18.218
3086,1991,    10,  14,     18.122
3087,1991,    10,  15,     18.161
3088,1991,    10,  16,     18.138
3089,1991,    10,  17,     18.046
3090,1991,    10,  18,     17.883
3091,1991,    10,  19,     17.691
3092,1991,    10,  20,     17.586
3093,1991,    10,  21,     17.591
3094,1991,    10,  22,     17.611
3095,1991,    10,  23,     17.497
3096,1991,    10,  24,     17.431
3097,1991,    10,  25,     17.473
3098,1991,    10,  26,     17.353
3099,1991,    10,  27,     17.216
3100,1991,    10,  28,     17.211
3101,1991,    10,  29,     17.094
3102,1991,    10,  30,     17.081
3103,1991,    10,  31,     17.070
3104,1991,    11,  01,     17.020
3105,1991,    11,  02,     16.971
3106,1991,    11,  03,     16.926
3107,1991,    11,  04,     16.881
3108,1991,    11,  05,     16.883
3109,1991,    11,  06,     16.728
3110,1991,    11,  07,     16.660
3111,1991,    11,  08,     16.549
3112,1991,    11,  09,     16.449
3113,1991,    11,  10,     16.382
3114,1991,    11,  11,     16.374
3115,1991,    11,  12,     16.219
3116,1991,    11,  13,     16.134
3117,1991,    11,  14,     15.931
3118,1991,    11,  15,     15.920
3119,1991,    11,  16,     15.806
3120,1991,    11,  17,     15.645
3121,1991,    11,  18,     15.399
3122,1991,    11,  19,     15.192
3123,1991,    11,  20,     15.006
3124,1991,    11,  21,     14.867
3125,1991,    11,  22,     14.756
3126,1991,    11,  23,     14.532
3127,1991,    11,  24,     14.427
3128,1991,    11,  25,     14.367
3129,1991,    11,  26,     14.188
3130,1991,    11,  27,     13.988
3131,1991,    11,  28,     13.887
3132,1991,    11,  29,     13.842
3133,1991,    11,  30,     13.577
3134,1991,    12,  01,     13.354
3135,1991,    12,  02,     13.211
3136,1991,    12,  03,     13.152
3137,1991,    12,  04,     12.938
3138,1991,    12,  05,     12.677
3139,1991,    12,  06,     12.519
3140,1991,    12,  07,     12.350
3141,1991,    12,  08,     12.132
3142,1991,    12,  09,     11.812
3143,1991,    12,  10,     11.544
3144,1991,    12,  11,     11.400
3145,1991,    12,  12,     11.113
3146,1991,    12,  13,     10.950
3147,1991,    12,  14,     10.781
3148,1991,    12,  15,     10.499
3149,1991,    12,  16,     10.280
3150,1991,    12,  17,     10.069
3151,1991,    12,  18,      9.668
3152,1991,    12,  19,      9.254
3153,1991,    12,  20,      9.153
3154,1991,    12,  21,      8.931
3155,1991,    12,  22,      8.670
3156,1991,    12,  23,      8.537
3157,1991,    12,  24,      8.347
3158,1991,    12,  25,      8.084
3159,1991,    12,  26,      7.898
3160,1991,    12,  27,      7.716
3161,1991,    12,  28,      7.611
3162,1991,    12,  29,      7.372
3163,1991,    12,  30,      7.111
3164,1991,    12,  31,      6.829
3165,1992,    01,  01,      6.656
3166,1992,    01,  02,      6.458
3167,1992,    01,  03,      6.278
3168,1992,    01,  04,      6.053
3169,1992,    01,  05,      5.963
3170,1992,    01,  06,      5.788
3171,1992,    01,  07,      5.702
3172,1992,    01,  08,      5.574
3173,1992,    01,  09,      5.354
3174,1992,    01,  10,      5.229
3175,1992,    01,  11,      5.089
3176,1992,    01,  12,      4.978
3177,1992,    01,  13,      4.872
3178,1992,    01,  14,      4.762
3179,1992,    01,  15,      4.698
3180,1992,    01,  16,      4.610
3181,1992,    01,  17,      4.493
3182,1992,    01,  18,      4.414
3183,1992,    01,  19,      4.279
3184,1992,    01,  20,      4.232
3185,1992,    01,  21,      4.219
3186,1992,    01,  22,      4.105
3187,1992,    01,  23,      3.975
3188,1992,    01,  24,      3.990
3189,1992,    01,  25,      3.833
3190,1992,    01,  26,      3.744
